Product_ID,Product_Name,Category,Price,Stock_Level,Supplier,Discount,Rating
665,Refrigerator,Home Appliances,993.9082958706086,119,Supplier C,35,1
669,Book,Books,328.3363307564948,339,Supplier C,21,2
422,Book,Clothing,680.537184186288,412,Supplier A,12,4
971,Laptop,Toys,847.4285668693348,219,Supplier A,6,2
785,Phone,Books,917.4914316836588,7,Supplier A,7,2
891,Refrigerator,Electronics,723.5740371212997,343,Supplier B,27,1
725,Book,Home Appliances,297.9357649487935,386,Supplier A,44,1
387,,Clothing,339.7565085375675,472,Supplier B,42,4
953,Book,Electronics,40.34287148148493,274,Supplier A,8,5
762,Refrigerator,Clothing,765.6682581180795,352,Supplier C,24,2
738,Refrigerator,Toys,61.88481394071235,65,Supplier A,15,4
254,Shirt,Home Appliances,867.3593075106908,78,Supplier B,9,2
589,Laptop,Home Appliances,136.28740218504802,85,Supplier B,10,5
485,Refrigerator,Toys,188.43898189320578,123,Supplier A,30,2
884,Shirt,Home Appliances,486.99594141559254,201,Supplier C,11,3
203,Shirt,Books,743.1228068653675,465,Supplier A,30,4
492,Book,Clothing,156.22216109509614,-1,Supplier A,13,1
910,Book,Electronics,451.2696535651685,45,Supplier A,43,2
345,,Toys,493.19424892190267,112,Supplier C,31,4
275,Book,Books,228.03992883521948,90,Supplier B,49,4
138,Refrigerator,Electronics,133.2472091470191,140,Supplier C,16,2
576,Phone,Electronics,,288,Supplier B,34,1
781,Refrigerator,Toys,512.4163367675103,388,Supplier B,0,1
858,Shirt,Books,34.093611264469914,217,Supplier B,28,2
637,Shirt,Electronics,806.9216752829218,76,Supplier C,3,4
966,Refrigerator,Electronics,981.1779293062931,410,Supplier A,22,1
917,Book,Books,613.8076715059624,376,Supplier A,27,2
507,Book,Home Appliances,513.6342193423893,383,Supplier A,15,2
624,Shirt,Electronics,880.8475457840624,333,Supplier A,11,2
927,Laptop,Clothing,953.4664538909067,151,Supplier A,20,4
605,Book,Books,,322,Supplier C,44,1
924,Refrigerator,Electronics,456.5438711396021,238,Supplier C,16,4
135,Book,Toys,600.3769713448116,114,Supplier C,39,3
784,Refrigerator,Clothing,706.9166577176393,318,Supplier C,12,1
119,Shirt,Electronics,210.3880995817654,368,Supplier C,31,4
420,Book,Clothing,458.25701157210926,93,Supplier C,36,1
875,Refrigerator,Clothing,833.2248394229393,482,Supplier C,49,3
611,Shirt,Home Appliances,661.6308415284741,47,Supplier A,14,5
499,Laptop,Clothing,422.979985867617,190,Supplier B,11,2
753,Refrigerator,Home Appliances,,461,Supplier C,48,4
982,Laptop,Books,135.8579638310107,11,Supplier B,14,3
570,Laptop,Home Appliances,413.46765835357877,155,Supplier C,33,3
242,Phone,Toys,797.2659672037953,171,Supplier C,5,1
191,,Electronics,236.09861139391506,476,Supplier A,16,1
453,Refrigerator,Books,,426,Supplier B,47,2
933,Laptop,Books,951.8022867181028,400,Supplier A,48,1
899,Phone,Toys,,295,Supplier A,19,4
826,Shirt,Home Appliances,275.7002080571647,176,Supplier B,8,4
953,Refrigerator,Electronics,,340,Supplier A,4,4
150,Laptop,Home Appliances,740.0143988597251,56,Supplier C,22,5
764,Book,Clothing,705.6046023630577,342,Supplier C,32,4
797,Phone,Home Appliances,855.8678561774897,339,Supplier C,37,1
674,Laptop,Books,133.50662059205837,447,Supplier C,13,1
289,Book,Electronics,711.8371118484071,202,Supplier C,16,4
224,Laptop,Home Appliances,513.6148371416741,184,Supplier A,18,3
249,Refrigerator,Electronics,832.5676274784571,120,Supplier A,32,3
413,Refrigerator,Electronics,517.9788842918904,225,Supplier C,0,3
669,Refrigerator,Clothing,627.8365271835339,201,Supplier C,12,2
441,Phone,Clothing,488.1872838715452,329,Supplier A,45,5
404,Refrigerator,Books,488.59574508472724,362,Supplier B,26,4
791,Book,Toys,772.6105785005949,379,Supplier A,5,2
781,Laptop,Electronics,635.9950726343376,453,Supplier A,5,3
937,Shirt,Toys,640.5979375772222,355,Supplier A,32,4
882,Book,Books,461.2768341548953,215,Supplier A,29,2
153,Book,Electronics,540.487306410777,459,Supplier A,45,1
543,Refrigerator,Electronics,750.8033128806916,42,Supplier B,34,3
712,Phone,Toys,829.4221007296799,374,Supplier C,22,2
363,Laptop,Home Appliances,702.6301741011653,22,Supplier C,9,1
152,Phone,Clothing,925.5915290687694,154,Supplier B,18,3
671,Laptop,Home Appliances,823.9176063842569,185,Supplier C,27,5
719,Laptop,Toys,570.6265140133281,248,Supplier C,22,3
104,Phone,Clothing,677.9779511908621,236,Supplier C,3,5
202,Book,Home Appliances,927.7821113827721,292,Supplier B,19,5
295,Laptop,Clothing,626.7846833581972,133,Supplier B,18,5
873,Phone,Electronics,828.310809020234,320,Supplier C,41,4
976,Laptop,Home Appliances,,389,Supplier C,26,4
983,Shirt,Clothing,560.8976338392572,433,Supplier C,33,5
449,Book,Clothing,257.00143150704605,21,Supplier A,3,1
146,Refrigerator,Clothing,437.47756907905955,360,Supplier A,37,5
966,Laptop,Home Appliances,968.3879683370413,87,Supplier A,6,2
922,Shirt,Books,664.610075607148,152,Supplier B,47,5
919,Refrigerator,Home Appliances,573.1074727322098,124,Supplier C,6,4
755,Refrigerator,Toys,934.2974930176628,78,Supplier B,49,4
368,Laptop,Home Appliances,594.7815454166997,345,Supplier B,25,2
469,,Clothing,535.5608680490549,455,Supplier B,25,2
735,Laptop,Electronics,764.1246380472012,50,Supplier C,18,3
205,Shirt,Home Appliances,718.4123066068136,215,Supplier A,8,1
769,Refrigerator,Home Appliances,209.29680824026408,175,Supplier C,19,1
758,Laptop,Clothing,481.88210908263875,357,Supplier C,41,1
756,Phone,Electronics,483.06513396319355,252,Supplier B,44,4
219,Laptop,Electronics,390.6600249384779,453,Supplier B,49,1
930,Book,Toys,526.947612509208,245,Supplier B,15,3
886,Phone,Home Appliances,424.84524977260133,226,Supplier A,16,3
703,Shirt,Electronics,215.35857968175947,105,Supplier A,21,1
157,Refrigerator,Electronics,,192,Supplier A,12,2
445,Laptop,Books,90.83140862171307,315,Supplier C,11,3
840,Phone,Books,584.2701455189233,301,Supplier B,9,2
573,Book,Electronics,856.5814579622897,35,Supplier C,0,4
216,Phone,Toys,,441,Supplier A,31,3
929,Book,Electronics,373.186159253029,203,Supplier B,29,2
890,Shirt,Clothing,105.32978146576203,421,Supplier A,7,1
226,Refrigerator,Home Appliances,218.10641124076534,266,Supplier B,20,4
492,Shirt,Toys,554.5805336849389,267,Supplier B,21,5
740,Laptop,Clothing,,169,Supplier C,17,5
157,,Toys,553.0936490592682,497,Supplier C,1,1
733,Book,Clothing,246.96704426862095,38,Supplier A,47,4
612,Book,Home Appliances,851.9453920865514,454,Supplier C,43,4
850,Phone,Home Appliances,409.32604338365053,138,Supplier C,8,4
901,Phone,Books,260.6396134256013,291,Supplier C,2,4
195,Laptop,Clothing,816.0796566421204,51,Supplier B,25,5
737,,Books,355.9821855093417,286,Supplier C,20,2
217,Book,Clothing,129.2579340820063,288,Supplier A,29,4
659,Laptop,Books,579.0013015755687,140,Supplier B,27,2
700,Shirt,Home Appliances,589.932920349229,145,Supplier B,35,4
587,Laptop,Toys,720.4017617310195,424,Supplier C,25,3
336,Book,Books,255.41504454421786,313,Supplier B,33,3
984,Phone,Clothing,454.8959123104002,-1,Supplier A,7,3
996,Phone,Clothing,296.7205606618031,151,Supplier A,9,4
371,Shirt,Home Appliances,99.33466139337436,200,Supplier B,47,2
288,Refrigerator,Clothing,879.0815504755737,127,Supplier C,42,5
803,Shirt,Electronics,,286,Supplier C,49,1
546,Refrigerator,Toys,315.4337982696247,310,Supplier B,13,5
680,,Books,607.3855330145466,252,Supplier A,39,4
889,Laptop,Toys,217.23851237178297,488,Supplier B,14,3
960,Book,Home Appliances,892.4318893598555,265,Supplier C,16,3
346,Refrigerator,Books,132.6082164946721,187,Supplier C,17,2
175,Book,Books,23.76040259764488,385,Supplier B,31,4
253,Phone,Electronics,511.96803378439853,229,Supplier A,37,5
755,Refrigerator,Home Appliances,591.465266983812,270,Supplier B,22,4
534,Shirt,Clothing,587.3860138898883,258,Supplier A,45,4
185,Phone,Electronics,73.42168888906977,298,Supplier A,22,3
796,,Electronics,327.7629307800638,414,Supplier B,34,5
384,Shirt,Toys,509.21496790450516,197,Supplier B,38,1
319,Phone,Toys,232.24760191469605,322,Supplier A,14,3
168,Refrigerator,Toys,875.1733677761785,55,Supplier A,23,5
146,Book,Electronics,105.36710367220536,318,Supplier A,27,2
193,,Clothing,497.63675283860204,202,Supplier A,15,3
849,Refrigerator,Books,,270,Supplier C,15,2
552,Laptop,Toys,276.51607813179277,108,Supplier B,39,3
303,Refrigerator,Clothing,631.7559222575678,115,Supplier A,38,4
317,Book,Home Appliances,832.7974471395271,91,Supplier B,5,5
573,Refrigerator,Toys,206.53023559314659,137,Supplier A,1,2
531,Shirt,Books,918.8761799883656,421,Supplier B,12,3
440,Book,Home Appliances,562.4873620091108,302,Supplier B,43,2
650,Laptop,Home Appliances,313.24736421503934,56,Supplier A,46,3
711,Shirt,Books,442.2411098746253,49,Supplier A,8,3
388,,Toys,325.9480461106602,497,Supplier B,33,1
353,Book,Electronics,,70,Supplier B,16,1
833,Laptop,Books,800.3746501468295,398,Supplier B,26,1
456,Shirt,Books,836.2786444722879,401,Supplier C,28,2
122,Laptop,Books,986.0528845940263,81,Supplier A,36,4
861,Refrigerator,Home Appliances,795.4586066467499,371,Supplier C,42,3
621,Laptop,Clothing,609.3563892747921,104,Supplier C,21,5
857,Phone,Electronics,352.43589242394813,87,Supplier A,23,1
936,Shirt,Toys,553.7035397365344,1,Supplier A,6,2
199,Laptop,Toys,60.246809334597316,359,Supplier C,33,2
901,Refrigerator,Clothing,,83,Supplier A,47,2
279,Refrigerator,Books,457.03643419025974,481,Supplier B,11,5
322,Laptop,Electronics,39.622765137543865,42,Supplier B,22,5
861,Refrigerator,Toys,,153,Supplier C,14,1
758,Book,Toys,399.7171345453215,326,Supplier C,32,5
541,Book,Books,591.7530886380664,421,Supplier A,12,1
707,Book,Clothing,474.91986997308413,93,Supplier A,22,5
868,Phone,Electronics,626.8202309463118,297,Supplier C,37,5
424,Laptop,Clothing,490.6883736155287,132,Supplier C,31,5
615,Phone,Clothing,,394,Supplier B,44,1
115,Refrigerator,Electronics,234.74354337738484,64,Supplier B,49,3
891,Phone,Electronics,130.58632343994898,289,Supplier A,34,1
435,,Toys,604.5052755331468,375,Supplier B,0,3
858,Refrigerator,Toys,494.9957265975813,256,Supplier A,46,2
357,Shirt,Electronics,46.33030096403659,466,Supplier A,44,2
596,Book,Home Appliances,392.8722477831751,385,Supplier A,4,1
995,Refrigerator,Toys,124.00307378117557,212,Supplier B,12,3
259,Shirt,Home Appliances,540.7296951176413,147,Supplier C,4,3
574,Book,Electronics,407.86212606722216,60,Supplier C,31,3
951,Refrigerator,Toys,620.8888728809576,470,Supplier B,20,2
763,Refrigerator,Clothing,809.4901743948335,148,Supplier C,23,1
789,Phone,Electronics,313.67531016466097,87,Supplier A,17,4
774,Phone,Books,962.8600620817269,323,Supplier C,20,3
479,Book,Home Appliances,544.921810575823,382,Supplier B,9,3
644,Refrigerator,Electronics,,395,Supplier C,23,4
790,Laptop,Electronics,687.0589257612223,277,Supplier A,39,1
526,Phone,Toys,673.396899260438,403,Supplier A,46,3
712,Book,Toys,520.7513281841609,81,Supplier B,20,1
367,Refrigerator,Toys,440.1890052923898,128,Supplier B,24,3
934,Refrigerator,Books,72.70632489383036,285,Supplier B,22,5
676,Laptop,Toys,41.644128395156145,381,Supplier A,21,3
516,Book,Electronics,370.8019706421094,352,Supplier C,3,5
267,Refrigerator,Toys,346.9876728210188,279,Supplier C,33,1
941,Phone,Clothing,399.9412517422266,269,Supplier B,5,3
142,Laptop,Toys,155.6008368704262,291,Supplier C,27,2
655,Book,Books,743.4049051261068,452,Supplier C,30,2
384,Laptop,Clothing,859.8251264807142,202,Supplier B,34,4
496,Phone,Electronics,939.9403426665543,23,Supplier B,38,2
111,Book,Electronics,502.5150574492333,443,Supplier A,41,5
706,Laptop,Home Appliances,,350,Supplier A,22,2
401,Shirt,Clothing,858.440100967155,310,Supplier A,5,2
997,Phone,Home Appliances,429.9252888716162,460,Supplier A,15,2
352,Phone,Clothing,323.22453897303546,207,Supplier C,1,3
598,Phone,Clothing,937.9900647364203,279,Supplier C,23,4
853,Shirt,Books,525.3630200555317,204,Supplier A,16,1
134,Shirt,Home Appliances,507.30880885906043,151,Supplier A,44,4
826,Refrigerator,Books,194.84777463222585,437,Supplier B,0,5
948,Laptop,Clothing,125.9919142818896,25,Supplier C,5,3
189,Refrigerator,Electronics,845.2647252338414,193,Supplier C,4,3
875,Laptop,Clothing,,335,Supplier A,44,2
704,Shirt,Books,339.3080923390597,421,Supplier C,49,2
701,Shirt,Home Appliances,207.90149304246114,237,Supplier B,28,5
517,Refrigerator,Home Appliances,,320,Supplier B,11,3
214,Book,Books,592.2409034759127,496,Supplier C,38,1
716,Refrigerator,Home Appliances,222.853729220157,74,Supplier A,46,4
295,Laptop,Toys,854.3776329336445,434,Supplier C,2,3
925,Refrigerator,Electronics,102.57907883273407,162,Supplier B,47,1
600,Phone,Electronics,368.9712234630932,298,Supplier A,0,1
725,Laptop,Electronics,686.7767254872717,28,Supplier C,26,4
592,Laptop,Home Appliances,288.63795654281665,164,Supplier A,47,1
174,Book,Home Appliances,831.1216908856464,336,Supplier A,23,5
512,Shirt,Clothing,745.0704700683955,185,Supplier B,43,1
475,Laptop,Clothing,793.2423876571715,53,Supplier A,18,5
519,,Electronics,136.72440515918194,294,Supplier C,7,1
828,Refrigerator,Toys,157.73618543563205,41,Supplier A,43,2
376,,Clothing,,411,Supplier A,46,1
860,Book,Clothing,527.7156218936099,284,Supplier C,1,5
775,Shirt,Home Appliances,753.0557551654143,426,Supplier B,29,1
493,Laptop,Toys,839.8002729456854,386,Supplier B,29,1
968,Shirt,Electronics,,499,Supplier C,48,1
556,Laptop,Clothing,930.0249439000256,137,Supplier C,38,5
291,Shirt,Toys,743.9686394236116,186,Supplier B,44,1
838,Laptop,Toys,,489,Supplier A,31,4
788,Refrigerator,Electronics,279.7796586518011,397,Supplier C,0,4
198,Laptop,Toys,702.2686012950682,-1,Supplier A,37,5
647,Laptop,Toys,209.01315731582199,430,Supplier C,12,2
195,Phone,Toys,,41,Supplier B,10,4
763,Laptop,Clothing,541.57841735907,349,Supplier A,9,3
762,Phone,Electronics,825.2087383833762,415,Supplier A,47,4
289,Book,Toys,119.35224562046626,287,Supplier C,25,3
835,Phone,Toys,796.0534973198147,425,Supplier A,19,5
136,Refrigerator,Clothing,815.3405642645171,415,Supplier C,16,2
879,Phone,Electronics,492.6285200799127,25,Supplier B,16,3
468,Book,Home Appliances,76.16410381027707,370,Supplier A,3,3
794,Refrigerator,Clothing,191.09805422224267,384,Supplier C,4,4
624,Shirt,Electronics,,55,Supplier A,22,3
378,Shirt,Toys,717.5423860911305,252,Supplier C,45,5
316,Phone,Electronics,,121,Supplier C,9,5
966,Phone,Electronics,,105,Supplier C,45,5
972,Book,Electronics,141.62522035950184,-1,Supplier B,27,4
897,Book,Home Appliances,138.9866073948727,336,Supplier A,32,2
372,Laptop,Electronics,726.7097102096872,157,Supplier B,42,4
980,Book,Home Appliances,200.10897180574312,375,Supplier C,25,5
161,Laptop,Toys,341.81778962427325,230,Supplier C,49,4
695,Refrigerator,Home Appliances,497.4677667834756,454,Supplier B,47,5
979,Phone,Toys,44.269580024628176,307,Supplier B,28,1
828,,Toys,263.8426464795332,90,Supplier A,26,1
441,Book,Home Appliances,,392,Supplier C,17,3
496,Refrigerator,Clothing,294.04359212334214,21,Supplier B,39,2
798,Refrigerator,Books,153.64292091821451,289,Supplier C,9,1
118,Refrigerator,Electronics,733.4520126402734,109,Supplier C,41,5
276,Book,Books,816.8847020646252,48,Supplier A,4,4
711,Refrigerator,Electronics,272.32939662085033,128,Supplier A,9,4
495,Laptop,Electronics,778.9311047141773,72,Supplier A,49,3
544,Book,Toys,397.84249311328756,339,Supplier B,20,4
332,Refrigerator,Electronics,516.5520750369227,52,Supplier C,23,1
175,Book,Electronics,858.8810533952898,466,Supplier B,37,4
364,Shirt,Home Appliances,754.9546081663597,355,Supplier B,2,1
554,Laptop,Books,809.0145142898542,379,Supplier A,39,1
895,Refrigerator,Home Appliances,154.1082632546297,167,Supplier C,30,2
817,Shirt,Electronics,88.32503731705489,44,Supplier C,40,3
834,Shirt,Toys,895.5366345062273,451,Supplier A,36,5
483,,Home Appliances,400.07758417967244,392,Supplier C,1,1
663,Shirt,Home Appliances,302.12208450828723,104,Supplier A,1,3
950,Laptop,Clothing,730.202329176588,149,Supplier B,38,5
605,Laptop,Electronics,839.6872846482595,145,Supplier B,48,4
466,Phone,Toys,865.2398294603349,203,Supplier A,41,3
243,Laptop,Home Appliances,329.67719830272284,361,Supplier B,43,3
984,Shirt,Home Appliances,855.1681433776405,298,Supplier B,33,3
168,Laptop,Toys,,166,Supplier A,41,4
198,Book,Electronics,68.6682616305245,200,Supplier B,19,4
495,Phone,Clothing,631.0488112706713,133,Supplier C,32,3
124,Shirt,Home Appliances,81.84424173323531,210,Supplier B,3,2
990,Phone,Clothing,338.1169851399583,47,Supplier A,44,1
568,Shirt,Books,679.3008665219855,125,Supplier C,43,4
583,Book,Electronics,350.5215581331418,238,Supplier C,10,2
664,Phone,Books,196.007785811294,6,Supplier B,41,4
250,Refrigerator,Books,295.7236094167648,463,Supplier C,46,3
243,Shirt,Books,468.42382560542313,452,Supplier A,4,2
668,Refrigerator,Electronics,485.87813824837275,271,Supplier C,24,5
138,Phone,Electronics,787.340226720258,384,Supplier B,48,1
208,Refrigerator,Toys,755.1501648428823,370,Supplier B,36,1
792,Refrigerator,Clothing,467.68144846501247,36,Supplier C,33,4
141,Phone,Clothing,848.754002116796,486,Supplier A,8,1
285,Book,Toys,131.95239581956793,210,Supplier A,5,5
497,Refrigerator,Toys,270.24628322432346,164,Supplier B,17,2
322,Refrigerator,Books,831.4169342322065,124,Supplier B,13,2
733,Book,Toys,390.43415785363004,336,Supplier A,18,3
232,Refrigerator,Home Appliances,981.5579276179653,191,Supplier C,13,2
262,Refrigerator,Clothing,,217,Supplier C,39,4
314,Refrigerator,Toys,796.0969105044888,213,Supplier C,16,5
832,Laptop,Home Appliances,414.2609005547245,-1,Supplier C,34,3
334,Book,Home Appliances,436.4544486811818,327,Supplier A,28,4
942,Refrigerator,Home Appliances,395.2254843384998,444,Supplier B,41,4
757,Book,Home Appliances,724.6941081005955,380,Supplier B,16,4
850,Shirt,Books,556.5675263787946,160,Supplier C,42,1
687,,Home Appliances,944.9025491410017,65,Supplier A,7,4
108,Refrigerator,Books,265.8725102034227,285,Supplier A,0,1
173,Book,Books,118.55147744177546,238,Supplier C,44,2
591,Book,Home Appliances,405.3962553972309,19,Supplier C,35,1
352,Book,Clothing,624.3784534938404,187,Supplier C,6,4
329,Laptop,Home Appliances,863.5829581771851,81,Supplier B,45,5
618,Shirt,Home Appliances,359.2729489467211,362,Supplier C,4,5
273,Book,Home Appliances,660.7110161019724,201,Supplier B,23,2
752,Book,Clothing,363.19470740275466,407,Supplier A,27,4
267,Laptop,Electronics,624.875191334569,131,Supplier A,42,1
269,Laptop,Electronics,887.1117880900379,36,Supplier B,16,5
492,Book,Books,246.73048941422084,131,Supplier B,36,3
894,Phone,Books,,76,Supplier B,19,4
733,Book,Clothing,993.3998925011516,88,Supplier B,2,4
293,Book,Toys,871.1858876844716,460,Supplier C,36,3
616,Laptop,Electronics,573.347060738278,401,Supplier A,25,5
128,Laptop,Books,526.2950400171899,252,Supplier C,14,3
264,Book,Electronics,298.9083746585874,343,Supplier B,47,2
521,Book,Clothing,,193,Supplier C,7,1
438,Book,Clothing,851.2178683143483,175,Supplier C,12,1
747,Laptop,Toys,691.4710230122249,32,Supplier A,47,5
595,Book,Toys,304.24314761442685,57,Supplier C,2,3
464,Book,Clothing,217.4346426324623,466,Supplier A,0,4
932,Refrigerator,Books,279.90436625689256,200,Supplier B,8,4
441,,Electronics,186.36401736496998,27,Supplier C,30,4
599,Shirt,Home Appliances,,34,Supplier B,40,2
756,Phone,Toys,430.75345095321387,486,Supplier A,25,2
610,Refrigerator,Home Appliances,131.03361231030235,124,Supplier B,16,4
426,Shirt,Books,188.47430657256226,393,Supplier B,33,5
316,Book,Toys,556.3781906526964,320,Supplier A,8,2
400,Refrigerator,Home Appliances,181.30728822558322,41,Supplier B,12,2
231,Book,Books,82.6021720822848,84,Supplier B,4,1
903,Laptop,Electronics,331.0410730273275,392,Supplier B,40,1
169,Refrigerator,Books,235.91271664952816,187,Supplier C,12,5
351,Laptop,Toys,524.9990842344891,110,Supplier B,0,2
514,Refrigerator,Clothing,120.31974289154512,270,Supplier A,24,2
886,Refrigerator,Electronics,756.7353719293186,482,Supplier C,46,3
544,Laptop,Home Appliances,908.1088490464358,440,Supplier C,3,5
975,Shirt,Toys,,324,Supplier A,35,5
281,Phone,Clothing,542.1704966533664,104,Supplier B,9,3
266,Book,Books,863.4544653531074,405,Supplier C,27,3
190,Refrigerator,Clothing,701.0200121858774,319,Supplier C,5,1
813,Book,Toys,30.34010000118606,40,Supplier C,26,5
957,Laptop,Toys,406.20834971901303,214,Supplier B,11,5
630,Book,Clothing,853.9328614186641,70,Supplier C,47,3
138,Laptop,Books,358.9416808157639,55,Supplier A,2,4
225,Book,Clothing,54.51087005501303,406,Supplier B,45,4
550,Phone,Toys,751.2560457812268,235,Supplier A,32,1
272,Phone,Toys,,280,Supplier A,9,4
752,Phone,Home Appliances,177.3818211424424,474,Supplier C,30,4
853,Phone,Home Appliances,546.5936869063175,104,Supplier C,14,4
319,,Electronics,208.11633021581125,389,Supplier C,6,2
737,Phone,Toys,724.8497306632638,374,Supplier A,35,1
157,Laptop,Home Appliances,286.11944607393593,161,Supplier B,13,3
759,Refrigerator,Clothing,329.89082011206347,190,Supplier C,47,4
575,Book,Books,848.0714365672993,8,Supplier C,13,2
555,Phone,Clothing,486.79590516276625,59,Supplier A,2,4
928,Laptop,Books,,380,Supplier B,48,2
994,Laptop,Home Appliances,414.3255897080183,304,Supplier A,45,1
460,Laptop,Electronics,312.0467200498803,224,Supplier C,49,4
100,Refrigerator,Clothing,632.9684992161681,306,Supplier A,2,2
486,Book,Clothing,,-1,Supplier C,21,5
447,Refrigerator,Clothing,385.5398388555257,69,Supplier B,18,5
289,Shirt,Books,224.85629663820384,292,Supplier A,34,2
604,Laptop,Home Appliances,701.8790676019306,286,Supplier C,11,4
290,Shirt,Clothing,945.3246615791854,481,Supplier C,4,4
607,Phone,Clothing,995.6007486555491,168,Supplier C,9,1
468,Phone,Electronics,461.2712742327589,61,Supplier C,40,1
508,Refrigerator,Electronics,267.4797818437156,348,Supplier A,32,3
923,Book,Home Appliances,453.97278297663763,441,Supplier C,12,1
216,Shirt,Home Appliances,850.3240217634693,13,Supplier A,34,4
233,Book,Toys,221.88556498099908,163,Supplier C,31,3
157,Refrigerator,Electronics,953.0537386198653,419,Supplier A,10,1
655,Phone,Toys,355.02845342218797,244,Supplier A,47,2
784,Book,Books,,334,Supplier C,37,5
771,Book,Toys,,7,Supplier C,23,1
272,Phone,Clothing,,153,Supplier C,34,1
928,Shirt,Toys,331.5465802978179,-1,Supplier C,18,2
914,Phone,Home Appliances,28.601667708970876,47,Supplier B,5,4
248,Book,Books,394.49025064946807,84,Supplier C,39,2
179,Shirt,Clothing,315.7731822694398,27,Supplier C,44,1
985,Shirt,Toys,56.649050600621344,-1,Supplier C,43,4
312,Phone,Books,,445,Supplier A,41,3
302,Book,Books,414.9706850570819,207,Supplier C,34,1
863,Refrigerator,Clothing,641.8653383866942,469,Supplier A,3,2
328,Book,Toys,628.7625957502015,-1,Supplier A,32,3
775,Laptop,Books,138.33170317874652,463,Supplier A,12,5
326,Refrigerator,Books,977.4262352040901,306,Supplier A,35,3
758,Shirt,Electronics,203.19280085261798,103,Supplier B,42,2
631,Refrigerator,Books,456.36854426941045,229,Supplier C,18,3
540,Shirt,Electronics,498.35519256506024,425,Supplier A,42,2
501,Shirt,Toys,816.8015412698377,100,Supplier C,11,1
146,Refrigerator,Toys,,28,Supplier A,10,4
332,Shirt,Toys,440.0713936243611,126,Supplier B,5,5
404,Shirt,Home Appliances,635.9321268314799,337,Supplier A,11,4
625,Laptop,Toys,230.85250919157443,9,Supplier C,26,4
242,Book,Books,634.9185407907513,105,Supplier C,40,4
514,Book,Clothing,925.1915407986596,-1,Supplier B,24,2
612,,Electronics,997.5677685492215,465,Supplier C,41,2
472,Refrigerator,Home Appliances,51.802055254862196,256,Supplier C,2,5
665,Phone,Toys,250.87646367978397,294,Supplier A,2,2
985,Phone,Toys,324.1009734758635,276,Supplier C,19,2
358,Phone,Clothing,411.1435784360668,64,Supplier A,27,2
755,Laptop,Clothing,257.41201443307204,270,Supplier B,22,2
570,Laptop,Home Appliances,219.41823466420627,387,Supplier C,47,1
111,Shirt,Electronics,955.46276556915,187,Supplier A,2,5
429,Phone,Toys,,316,Supplier C,41,2
835,Refrigerator,Home Appliances,66.05265098305512,403,Supplier A,23,5
883,Refrigerator,Books,352.0367611727512,137,Supplier B,42,3
457,Phone,Books,417.0455826048385,342,Supplier A,39,1
507,Phone,Home Appliances,254.23424397262448,-1,Supplier C,5,2
767,Phone,Toys,636.2954390484119,33,Supplier A,19,1
472,Laptop,Home Appliances,647.5731317113563,379,Supplier C,10,1
107,Laptop,Toys,853.4941437620251,109,Supplier B,31,3
221,Laptop,Clothing,746.0518830175134,431,Supplier A,26,5
447,Book,Home Appliances,551.7218604266365,32,Supplier C,20,1
775,Refrigerator,Toys,660.5150346435315,353,Supplier C,43,4
189,Refrigerator,Home Appliances,288.5090059121577,230,Supplier C,47,3
747,Shirt,Home Appliances,601.1950661680105,316,Supplier A,49,4
797,Laptop,Toys,499.44270965492086,265,Supplier A,12,3
415,Book,Toys,150.677577970043,181,Supplier A,21,4
277,,Electronics,257.6933910513113,339,Supplier B,34,4
639,Refrigerator,Home Appliances,305.8595817071543,64,Supplier C,46,1
831,Laptop,Books,925.8233757115067,332,Supplier C,21,1
968,,Home Appliances,245.77890659817166,0,Supplier B,27,3
140,Laptop,Home Appliances,303.4590247632748,132,Supplier B,20,5
839,Phone,Toys,381.96704748764364,79,Supplier A,45,1
803,Laptop,Home Appliances,,270,Supplier A,17,1
601,Phone,Home Appliances,135.87362462269772,240,Supplier A,30,2
244,Phone,Books,954.8663082439006,27,Supplier A,45,1
300,Shirt,Toys,868.2597956928693,222,Supplier A,36,5
823,Refrigerator,Home Appliances,585.6717515487711,22,Supplier A,20,2
560,Laptop,Clothing,680.5571100764577,495,Supplier B,13,4
831,Phone,Electronics,36.32726181933167,108,Supplier B,24,4
851,Laptop,Books,352.1658798414797,106,Supplier B,26,2
657,Refrigerator,Home Appliances,799.7470260482131,144,Supplier C,39,2
646,,Clothing,95.93331431653817,368,Supplier C,22,2
352,Book,Home Appliances,296.6675575265058,353,Supplier A,30,3
489,Refrigerator,Home Appliances,593.5908917676251,396,Supplier B,46,5
693,Shirt,Toys,271.284767144963,397,Supplier C,28,5
982,Phone,Toys,935.2984146616288,138,Supplier C,46,4
355,Book,Toys,148.43745818820454,283,Supplier B,29,4
808,Shirt,Clothing,801.446470749623,297,Supplier C,25,4
914,Laptop,Home Appliances,517.7897180682801,479,Supplier C,19,1
549,Phone,Electronics,755.3241603035568,98,Supplier B,37,4
109,Refrigerator,Books,324.5010217452185,316,Supplier C,18,2
923,,Toys,524.1998102657981,122,Supplier B,26,4
897,Laptop,Toys,859.6986427287128,319,Supplier C,24,2
341,Book,Home Appliances,477.5405371406423,-1,Supplier B,39,3
350,Book,Home Appliances,372.52546467206423,80,Supplier C,37,1
